user_id,subs_id,price_plan_name,transaction_id,transaction_amount,txn_created_timestamp,transaction_timestamp
283,283,sport,283,30.0,2022-12-07T19:18:59.000Z,2022-12-07T19:18:59.000Z
284,284,premium,284,87.0,2023-02-09T19:18:59.000Z,2023-02-09T19:18:59.000Z
285,285,sport,285,93.0,2022-09-20T19:18:59.000+01:00,2022-09-20T19:18:59.000+01:00
286,286,basic,286,89.0,2022-09-17T19:18:59.000+01:00,2022-09-17T19:18:59.000+01:00
287,287,premium,287,42.0,2023-04-08T19:18:59.000+01:00,2023-04-08T19:18:59.000+01:00
288,288,basic,288,10.0,2023-04-15T19:18:59.000+01:00,2023-04-15T19:18:59.000+01:00
289,289,premium,289,83.0,2023-04-23T19:18:59.000+01:00,2023-04-23T19:18:59.000+01:00
290,290,sport,290,99.0,2023-08-23T19:18:59.000+01:00,2023-08-23T19:18:59.000+01:00
291,291,basic,291,93.0,2023-06-24T19:18:59.000+01:00,2023-06-24T19:18:59.000+01:00
292,292,premium,292,12.0,2022-12-03T19:18:59.000Z,2022-12-03T19:18:59.000Z
293,293,basic,293,67.0,2023-01-16T19:18:59.000Z,2023-01-16T19:18:59.000Z
294,294,sport,294,52.0,2023-04-03T19:18:59.000+01:00,2023-04-03T19:18:59.000+01:00
295,295,premium,295,24.0,2023-03-20T19:18:59.000Z,2023-03-20T19:18:59.000Z
296,296,sport,296,47.0,2023-05-04T19:18:59.000+01:00,2023-05-04T19:18:59.000+01:00
297,297,sport,297,21.0,2023-05-07T19:18:59.000+01:00,2023-05-07T19:18:59.000+01:00
298,298,basic,298,23.0,2022-11-22T19:18:59.000Z,2022-11-22T19:18:59.000Z
299,299,sport,299,92.0,2023-06-19T19:18:59.000+01:00,2023-06-19T19:18:59.000+01:00
300,300,basic,300,63.0,2022-10-25T19:18:59.000+01:00,2022-10-25T19:18:59.000+01:00
301,301,basic,301,86.0,2023-01-21T19:18:59.000Z,2023-01-21T19:18:59.000Z
302,302,sport,302,56.0,2023-06-03T19:18:59.000+01:00,2023-06-03T19:18:59.000+01:00
303,303,sport,303,25.0,2023-01-29T19:18:59.000Z,2023-01-29T19:18:59.000Z
304,304,basic,304,31.0,2023-07-11T19:18:59.000+01:00,2023-07-11T19:18:59.000+01:00
305,305,sport,305,12.0,2023-07-06T19:18:59.000+01:00,2023-07-06T19:18:59.000+01:00
306,306,basic,306,67.0,2023-01-27T19:18:59.000Z,2023-01-27T19:18:59.000Z
307,307,basic,307,83.0,2023-08-24T19:18:59.000+01:00,2023-08-24T19:18:59.000+01:00
308,308,sport,308,65.0,2022-09-28T19:18:59.000+01:00,2022-09-28T19:18:59.000+01:00
309,309,sport,309,51.0,2023-08-09T19:18:59.000+01:00,2023-08-09T19:18:59.000+01:00
310,310,sport,310,35.0,2023-05-21T19:18:59.000+01:00,2023-05-21T19:18:59.000+01:00
311,311,basic,311,55.0,2023-07-29T19:18:59.000+01:00,2023-07-29T19:18:59.000+01:00
312,312,sport,312,81.0,2022-10-05T19:18:59.000+01:00,2022-10-05T19:18:59.000+01:00
313,313,sport,313,57.0,2023-04-05T19:18:59.000+01:00,2023-04-05T19:18:59.000+01:00
314,314,sport,314,89.0,2023-06-24T19:18:59.000+01:00,2023-06-24T19:18:59.000+01:00
315,315,premium,315,36.0,2023-08-30T19:18:59.000+01:00,2023-08-30T19:18:59.000+01:00
316,316,basic,316,66.0,2022-10-03T19:18:59.000+01:00,2022-10-03T19:18:59.000+01:00
317,317,sport,317,15.0,2023-04-27T19:18:59.000+01:00,2023-04-27T19:18:59.000+01:00
318,318,sport,318,46.0,2023-01-22T19:18:59.000Z,2023-01-22T19:18:59.000Z
319,319,basic,319,60.0,2023-05-10T19:18:59.000+01:00,2023-05-10T19:18:59.000+01:00
320,320,premium,320,44.0,2022-10-05T19:18:59.000+01:00,2022-10-05T19:18:59.000+01:00
321,321,basic,321,71.0,2023-06-24T19:18:59.000+01:00,2023-06-24T19:18:59.000+01:00
322,322,premium,322,70.0,2023-06-12T19:18:59.000+01:00,2023-06-12T19:18:59.000+01:00
323,323,sport,323,16.0,2023-03-16T19:18:59.000Z,2023-03-16T19:18:59.000Z
324,324,premium,324,11.0,2022-12-30T19:18:59.000Z,2022-12-30T19:18:59.000Z
325,325,premium,325,79.0,2022-11-20T19:18:59.000Z,2022-11-20T19:18:59.000Z
326,326,sport,326,97.0,2023-08-24T19:18:59.000+01:00,2023-08-24T19:18:59.000+01:00
327,327,sport,327,18.0,2023-08-10T19:18:59.000+01:00,2023-08-10T19:18:59.000+01:00
328,328,premium,328,80.0,2023-07-10T19:18:59.000+01:00,2023-07-10T19:18:59.000+01:00
329,329,premium,329,25.0,2023-01-16T19:18:59.000Z,2023-01-16T19:18:59.000Z
330,330,basic,330,28.0,2022-11-20T19:18:59.000Z,2022-11-20T19:18:59.000Z
331,331,basic,331,26.0,2022-09-29T19:18:59.000+01:00,2022-09-29T19:18:59.000+01:00
332,332,basic,332,83.0,2022-12-26T19:18:59.000Z,2022-12-26T19:18:59.000Z
333,333,premium,333,96.0,2023-04-17T19:18:59.000+01:00,2023-04-17T19:18:59.000+01:00
334,334,sport,334,13.0,2022-09-07T19:18:59.000+01:00,2022-09-07T19:18:59.000+01:00
335,335,sport,335,14.0,2023-01-10T19:18:59.000Z,2023-01-10T19:18:59.000Z
336,336,sport,336,84.0,2023-08-30T19:18:59.000+01:00,2023-08-30T19:18:59.000+01:00
337,337,basic,337,35.0,2023-03-31T19:18:59.000+01:00,2023-03-31T19:18:59.000+01:00
338,338,premium,338,28.0,2023-06-12T19:18:59.000+01:00,2023-06-12T19:18:59.000+01:00
339,339,basic,339,35.0,2023-03-03T19:18:59.000Z,2023-03-03T19:18:59.000Z
340,340,sport,340,24.0,2023-02-12T19:18:59.000Z,2023-02-12T19:18:59.000Z
341,341,basic,341,40.0,2023-03-24T19:18:59.000Z,2023-03-24T19:18:59.000Z
342,342,premium,342,12.0,2022-10-10T19:18:59.000+01:00,2022-10-10T19:18:59.000+01:00
343,343,basic,343,34.0,2022-11-15T19:18:59.000Z,2022-11-15T19:18:59.000Z
344,344,sport,344,27.0,2023-07-16T19:18:59.000+01:00,2023-07-16T19:18:59.000+01:00
345,345,premium,345,93.0,2022-12-12T19:18:59.000Z,2022-12-12T19:18:59.000Z
346,346,sport,346,35.0,2023-08-12T19:18:59.000+01:00,2023-08-12T19:18:59.000+01:00
347,347,basic,347,27.0,2023-01-18T19:18:59.000Z,2023-01-18T19:18:59.000Z
348,348,basic,348,51.0,2022-11-25T19:18:59.000Z,2022-11-25T19:18:59.000Z
349,349,basic,349,11.0,2023-08-09T19:18:59.000+01:00,2023-08-09T19:18:59.000+01:00
350,350,basic,350,57.0,2023-08-24T19:18:59.000+01:00,2023-08-24T19:18:59.000+01:00
351,351,basic,351,30.0,2022-10-30T19:18:59.000Z,2022-10-30T19:18:59.000Z
352,352,basic,352,97.0,2023-06-12T19:18:59.000+01:00,2023-06-12T19:18:59.000+01:00
353,353,basic,353,57.0,2023-06-11T19:18:59.000+01:00,2023-06-11T19:18:59.000+01:00
354,354,premium,354,23.0,2023-02-26T19:18:59.000Z,2023-02-26T19:18:59.000Z
355,355,premium,355,20.0,2023-08-08T19:18:59.000+01:00,2023-08-08T19:18:59.000+01:00
356,356,premium,356,21.0,2023-08-11T19:18:59.000+01:00,2023-08-11T19:18:59.000+01:00
357,357,premium,357,66.0,2023-03-07T19:18:59.000Z,2023-03-07T19:18:59.000Z
358,358,premium,358,46.0,2023-02-02T19:18:59.000Z,2023-02-02T19:18:59.000Z
359,359,sport,359,22.0,2022-11-30T19:18:59.000Z,2022-11-30T19:18:59.000Z
360,360,sport,360,51.0,2022-11-08T19:18:59.000Z,2022-11-08T19:18:59.000Z
361,361,sport,361,58.0,2023-07-28T19:18:59.000+01:00,2023-07-28T19:18:59.000+01:00
362,362,basic,362,50.0,2022-09-28T19:18:59.000+01:00,2022-09-28T19:18:59.000+01:00
363,363,basic,363,100.0,2022-10-05T19:18:59.000+01:00,2022-10-05T19:18:59.000+01:00
364,364,basic,364,87.0,2022-10-12T19:18:59.000+01:00,2022-10-12T19:18:59.000+01:00
365,365,premium,365,40.0,2023-07-13T19:18:59.000+01:00,2023-07-13T19:18:59.000+01:00
366,366,sport,366,46.0,2023-02-06T19:18:59.000Z,2023-02-06T19:18:59.000Z
367,367,sport,367,40.0,2023-01-26T19:18:59.000Z,2023-01-26T19:18:59.000Z
368,368,premium,368,63.0,2023-02-26T19:18:59.000Z,2023-02-26T19:18:59.000Z
369,369,premium,369,56.0,2023-01-22T19:18:59.000Z,2023-01-22T19:18:59.000Z
370,370,basic,370,17.0,2022-11-29T19:18:59.000Z,2022-11-29T19:18:59.000Z
371,371,basic,371,88.0,2023-08-02T19:18:59.000+01:00,2023-08-02T19:18:59.000+01:00
372,372,premium,372,46.0,2023-07-02T19:18:59.000+01:00,2023-07-02T19:18:59.000+01:00
373,373,premium,373,15.0,2023-04-20T19:18:59.000+01:00,2023-04-20T19:18:59.000+01:00
374,374,premium,374,10.0,2023-04-11T19:18:59.000+01:00,2023-04-11T19:18:59.000+01:00
375,375,premium,375,23.0,2023-06-06T19:18:59.000+01:00,2023-06-06T19:18:59.000+01:00
376,376,sport,376,31.0,2023-04-17T19:18:59.000+01:00,2023-04-17T19:18:59.000+01:00
377,377,sport,377,69.0,2023-03-17T19:18:59.000Z,2023-03-17T19:18:59.000Z
378,378,premium,378,39.0,2023-07-04T19:18:59.000+01:00,2023-07-04T19:18:59.000+01:00
379,379,premium,379,26.0,2023-02-19T19:18:59.000Z,2023-02-19T19:18:59.000Z
380,380,premium,380,19.0,2023-04-24T19:18:59.000+01:00,2023-04-24T19:18:59.000+01:00
381,381,basic,381,70.0,2023-03-07T19:18:59.000Z,2023-03-07T19:18:59.000Z
382,382,premium,382,41.0,2023-02-02T19:18:59.000Z,2023-02-02T19:18:59.000Z
383,383,basic,383,75.0,2023-06-27T19:18:59.000+01:00,2023-06-27T19:18:59.000+01:00
384,384,premium,384,56.0,2023-04-10T19:18:59.000+01:00,2023-04-10T19:18:59.000+01:00
385,385,premium,385,93.0,2022-09-07T19:18:59.000+01:00,2022-09-07T19:18:59.000+01:00
386,386,premium,386,15.0,2023-03-12T19:18:59.000Z,2023-03-12T19:18:59.000Z
387,387,basic,387,97.0,2023-08-20T19:18:59.000+01:00,2023-08-20T19:18:59.000+01:00
388,388,premium,388,61.0,2023-08-08T19:18:59.000+01:00,2023-08-08T19:18:59.000+01:00
389,389,premium,389,54.0,2022-11-12T19:18:59.000Z,2022-11-12T19:18:59.000Z
390,390,sport,390,41.0,2023-08-29T19:18:59.000+01:00,2023-08-29T19:18:59.000+01:00
391,391,premium,391,56.0,2023-04-07T19:18:59.000+01:00,2023-04-07T19:18:59.000+01:00
392,392,basic,392,64.0,2023-03-01T19:18:59.000Z,2023-03-01T19:18:59.000Z
393,393,basic,393,97.0,2022-12-26T19:18:59.000Z,2022-12-26T19:18:59.000Z
394,394,premium,394,71.0,2023-01-13T19:18:59.000Z,2023-01-13T19:18:59.000Z
395,395,basic,395,64.0,2023-08-12T19:18:59.000+01:00,2023-08-12T19:18:59.000+01:00
396,396,premium,396,26.0,2023-08-17T19:18:59.000+01:00,2023-08-17T19:18:59.000+01:00
397,397,sport,397,90.0,2022-09-17T19:18:59.000+01:00,2022-09-17T19:18:59.000+01:00
398,398,premium,398,95.0,2022-11-22T19:18:59.000Z,2022-11-22T19:18:59.000Z
399,399,premium,399,96.0,2023-05-23T19:18:59.000+01:00,2023-05-23T19:18:59.000+01:00
400,400,basic,400,96.0,2023-03-03T19:18:59.000Z,2023-03-03T19:18:59.000Z
401,401,basic,401,17.0,2023-05-13T19:18:59.000+01:00,2023-05-13T19:18:59.000+01:00
402,402,sport,402,23.0,2022-12-11T19:18:59.000Z,2022-12-11T19:18:59.000Z
403,403,premium,403,19.0,2023-08-11T19:18:59.000+01:00,2023-08-11T19:18:59.000+01:00
404,404,basic,404,35.0,2023-03-06T19:18:59.000Z,2023-03-06T19:18:59.000Z
405,405,premium,405,52.0,2023-01-11T19:18:59.000Z,2023-01-11T19:18:59.000Z
406,406,sport,406,76.0,2023-07-22T19:18:59.000+01:00,2023-07-22T19:18:59.000+01:00
407,407,basic,407,92.0,2022-12-09T19:18:59.000Z,2022-12-09T19:18:59.000Z
408,408,basic,408,73.0,2023-05-14T19:18:59.000+01:00,2023-05-14T19:18:59.000+01:00
409,409,premium,409,19.0,2023-02-02T19:18:59.000Z,2023-02-02T19:18:59.000Z
410,410,premium,410,14.0,2023-08-28T19:18:59.000+01:00,2023-08-28T19:18:59.000+01:00
411,411,sport,411,89.0,2022-12-06T19:18:59.000Z,2022-12-06T19:18:59.000Z
412,412,premium,412,90.0,2023-06-16T19:18:59.000+01:00,2023-06-16T19:18:59.000+01:00
413,413,basic,413,85.0,2022-10-19T19:18:59.000+01:00,2022-10-19T19:18:59.000+01:00
414,414,sport,414,13.0,2023-09-02T19:18:59.000+01:00,2023-09-02T19:18:59.000+01:00
415,415,sport,415,55.0,2023-05-13T19:18:59.000+01:00,2023-05-13T19:18:59.000+01:00
416,416,sport,416,39.0,2023-01-20T19:18:59.000Z,2023-01-20T19:18:59.000Z
417,417,premium,417,12.0,2023-09-05T19:18:59.000+01:00,2023-09-05T19:18:59.000+01:00
418,418,sport,418,94.0,2023-06-04T19:18:59.000+01:00,2023-06-04T19:18:59.000+01:00
419,419,sport,419,47.0,2023-06-27T19:18:59.000+01:00,2023-06-27T19:18:59.000+01:00
420,420,basic,420,60.0,2023-05-25T19:18:59.000+01:00,2023-05-25T19:18:59.000+01:00
421,421,premium,421,29.0,2023-02-24T19:18:59.000Z,2023-02-24T19:18:59.000Z
422,422,sport,422,49.0,2023-09-05T19:18:59.000+01:00,2023-09-05T19:18:59.000+01:00
423,423,premium,423,21.0,2022-10-01T19:18:59.000+01:00,2022-10-01T19:18:59.000+01:00
424,424,basic,424,91.0,2023-03-07T19:18:59.000Z,2023-03-07T19:18:59.000Z
425,425,sport,425,25.0,2023-02-11T19:18:59.000Z,2023-02-11T19:18:59.000Z
426,426,sport,426,10.0,2023-01-09T19:18:59.000Z,2023-01-09T19:18:59.000Z
427,427,premium,427,88.0,2023-06-20T19:18:59.000+01:00,2023-06-20T19:18:59.000+01:00
428,428,basic,428,62.0,2023-03-07T19:18:59.000Z,2023-03-07T19:18:59.000Z
429,429,sport,429,32.0,2023-06-21T19:18:59.000+01:00,2023-06-21T19:18:59.000+01:00
430,430,basic,430,41.0,2022-11-27T19:18:59.000Z,2022-11-27T19:18:59.000Z
431,431,basic,431,73.0,2023-07-20T19:18:59.000+01:00,2023-07-20T19:18:59.000+01:00
432,432,sport,432,99.0,2023-08-27T19:18:59.000+01:00,2023-08-27T19:18:59.000+01:00
433,433,sport,433,47.0,2023-06-10T19:18:59.000+01:00,2023-06-10T19:18:59.000+01:00
434,434,premium,434,36.0,2022-12-03T19:18:59.000Z,2022-12-03T19:18:59.000Z
435,435,basic,435,79.0,2023-01-23T19:18:59.000Z,2023-01-23T19:18:59.000Z
436,436,sport,436,87.0,2022-09-10T19:18:59.000+01:00,2022-09-10T19:18:59.000+01:00
437,437,sport,437,79.0,2022-10-19T19:18:59.000+01:00,2022-10-19T19:18:59.000+01:00
438,438,basic,438,41.0,2023-04-20T19:18:59.000+01:00,2023-04-20T19:18:59.000+01:00
439,439,sport,439,12.0,2022-11-23T19:18:59.000Z,2022-11-23T19:18:59.000Z
440,440,premium,440,28.0,2023-03-11T19:18:59.000Z,2023-03-11T19:18:59.000Z
441,441,premium,441,44.0,2023-08-10T19:18:59.000+01:00,2023-08-10T19:18:59.000+01:00
442,442,premium,442,100.0,2023-02-06T19:18:59.000Z,2023-02-06T19:18:59.000Z
443,443,premium,443,62.0,2023-02-03T19:18:59.000Z,2023-02-03T19:18:59.000Z
444,444,premium,444,75.0,2022-10-31T19:18:59.000Z,2022-10-31T19:18:59.000Z
445,445,premium,445,84.0,2023-04-30T19:18:59.000+01:00,2023-04-30T19:18:59.000+01:00
446,446,premium,446,32.0,2023-02-24T19:18:59.000Z,2023-02-24T19:18:59.000Z
447,447,sport,447,83.0,2022-09-11T19:18:59.000+01:00,2022-09-11T19:18:59.000+01:00
448,448,premium,448,52.0,2023-07-05T19:18:59.000+01:00,2023-07-05T19:18:59.000+01:00
449,449,basic,449,49.0,2023-06-03T19:18:59.000+01:00,2023-06-03T19:18:59.000+01:00
450,450,basic,450,12.0,2023-01-12T19:18:59.000Z,2023-01-12T19:18:59.000Z
451,451,basic,451,60.0,2022-10-06T19:18:59.000+01:00,2022-10-06T19:18:59.000+01:00
452,452,sport,452,28.0,2023-06-18T19:18:59.000+01:00,2023-06-18T19:18:59.000+01:00
453,453,premium,453,83.0,2023-08-14T19:18:59.000+01:00,2023-08-14T19:18:59.000+01:00
454,454,premium,454,47.0,2022-09-12T19:18:59.000+01:00,2022-09-12T19:18:59.000+01:00
455,455,basic,455,28.0,2023-07-29T19:18:59.000+01:00,2023-07-29T19:18:59.000+01:00
456,456,premium,456,87.0,2022-09-23T19:18:59.000+01:00,2022-09-23T19:18:59.000+01:00
457,457,premium,457,27.0,2023-06-24T19:18:59.000+01:00,2023-06-24T19:18:59.000+01:00
458,458,basic,458,48.0,2023-09-01T19:18:59.000+01:00,2023-09-01T19:18:59.000+01:00
459,459,basic,459,69.0,2023-03-09T19:18:59.000Z,2023-03-09T19:18:59.000Z
460,460,sport,460,94.0,2022-09-17T19:18:59.000+01:00,2022-09-17T19:18:59.000+01:00
461,461,premium,461,30.0,2022-10-06T19:18:59.000+01:00,2022-10-06T19:18:59.000+01:00
462,462,basic,462,27.0,2023-03-28T19:18:59.000+01:00,2023-03-28T19:18:59.000+01:00
463,463,sport,463,45.0,2023-05-27T19:18:59.000+01:00,2023-05-27T19:18:59.000+01:00
464,464,sport,464,37.0,2023-03-28T19:18:59.000+01:00,2023-03-28T19:18:59.000+01:00
465,465,premium,465,16.0,2023-02-27T19:18:59.000Z,2023-02-27T19:18:59.000Z
466,466,basic,466,61.0,2023-07-04T19:18:59.000+01:00,2023-07-04T19:18:59.000+01:00
467,467,sport,467,98.0,2023-01-25T19:18:59.000Z,2023-01-25T19:18:59.000Z
468,468,basic,468,18.0,2023-06-18T19:18:59.000+01:00,2023-06-18T19:18:59.000+01:00
469,469,sport,469,42.0,2023-05-10T19:18:59.000+01:00,2023-05-10T19:18:59.000+01:00
470,470,premium,470,67.0,2022-10-19T19:18:59.000+01:00,2022-10-19T19:18:59.000+01:00
471,471,sport,471,100.0,2023-05-20T19:18:59.000+01:00,2023-05-20T19:18:59.000+01:00
472,472,premium,472,92.0,2023-04-12T19:18:59.000+01:00,2023-04-12T19:18:59.000+01:00
473,473,basic,473,72.0,2023-01-30T19:18:59.000Z,2023-01-30T19:18:59.000Z
474,474,premium,474,50.0,2023-03-27T19:18:59.000+01:00,2023-03-27T19:18:59.000+01:00
475,475,premium,475,69.0,2023-02-19T19:18:59.000Z,2023-02-19T19:18:59.000Z
476,476,sport,476,93.0,2023-06-11T19:18:59.000+01:00,2023-06-11T19:18:59.000+01:00
477,477,premium,477,22.0,2022-10-05T19:18:59.000+01:00,2022-10-05T19:18:59.000+01:00
478,478,basic,478,46.0,2022-09-06T19:18:59.000+01:00,2022-09-06T19:18:59.000+01:00
479,479,basic,479,98.0,2023-03-09T19:18:59.000Z,2023-03-09T19:18:59.000Z
480,480,sport,480,57.0,2023-07-18T19:18:59.000+01:00,2023-07-18T19:18:59.000+01:00
481,481,sport,481,61.0,2022-11-02T19:18:59.000Z,2022-11-02T19:18:59.000Z
482,482,sport,482,43.0,2023-02-22T19:18:59.000Z,2023-02-22T19:18:59.000Z
483,483,premium,483,90.0,2023-05-11T19:18:59.000+01:00,2023-05-11T19:18:59.000+01:00
484,484,premium,484,93.0,2023-08-14T19:18:59.000+01:00,2023-08-14T19:18:59.000+01:00
485,485,basic,485,16.0,2023-01-15T19:18:59.000Z,2023-01-15T19:18:59.000Z
486,486,sport,486,25.0,2023-08-12T19:18:59.000+01:00,2023-08-12T19:18:59.000+01:00
487,487,basic,487,29.0,2022-09-08T19:18:59.000+01:00,2022-09-08T19:18:59.000+01:00
488,488,sport,488,21.0,2023-08-01T19:18:59.000+01:00,2023-08-01T19:18:59.000+01:00
489,489,sport,489,52.0,2023-02-26T19:18:59.000Z,2023-02-26T19:18:59.000Z
490,490,basic,490,81.0,2023-07-31T19:18:59.000+01:00,2023-07-31T19:18:59.000+01:00
491,491,sport,491,77.0,2023-04-26T19:18:59.000+01:00,2023-04-26T19:18:59.000+01:00
492,492,basic,492,65.0,2022-12-27T19:18:59.000Z,2022-12-27T19:18:59.000Z
493,493,premium,493,97.0,2023-04-04T19:18:59.000+01:00,2023-04-04T19:18:59.000+01:00
494,494,premium,494,88.0,2023-01-11T19:18:59.000Z,2023-01-11T19:18:59.000Z
495,495,basic,495,14.0,2022-09-19T19:18:59.000+01:00,2022-09-19T19:18:59.000+01:00
496,496,sport,496,62.0,2023-04-24T19:18:59.000+01:00,2023-04-24T19:18:59.000+01:00
497,497,premium,497,45.0,2023-03-07T19:18:59.000Z,2023-03-07T19:18:59.000Z
498,498,premium,498,44.0,2023-02-20T19:18:59.000Z,2023-02-20T19:18:59.000Z
499,499,premium,499,83.0,2022-11-09T19:18:59.000Z,2022-11-09T19:18:59.000Z
500,500,sport,500,61.0,2022-11-10T19:18:59.000Z,2022-11-10T19:18:59.000Z
501,501,premium,501,73.0,2023-07-28T19:18:59.000+01:00,2023-07-28T19:18:59.000+01:00
502,502,basic,502,14.0,2022-11-17T19:18:59.000Z,2022-11-17T19:18:59.000Z
503,503,sport,503,94.0,2023-03-02T19:18:59.000Z,2023-03-02T19:18:59.000Z
504,504,basic,504,62.0,2023-02-03T19:18:59.000Z,2023-02-03T19:18:59.000Z
505,505,basic,505,28.0,2023-08-18T19:18:59.000+01:00,2023-08-18T19:18:59.000+01:00
506,506,basic,506,19.0,2023-05-12T19:18:59.000+01:00,2023-05-12T19:18:59.000+01:00
507,507,premium,507,96.0,2023-07-25T19:18:59.000+01:00,2023-07-25T19:18:59.000+01:00
508,508,premium,508,96.0,2023-01-27T19:18:59.000Z,2023-01-27T19:18:59.000Z
509,509,basic,509,75.0,2023-07-01T19:18:59.000+01:00,2023-07-01T19:18:59.000+01:00
510,510,premium,510,72.0,2022-11-01T19:18:59.000Z,2022-11-01T19:18:59.000Z
511,511,basic,511,88.0,2022-11-11T19:18:59.000Z,2022-11-11T19:18:59.000Z
512,512,premium,512,43.0,2022-12-19T19:18:59.000Z,2022-12-19T19:18:59.000Z
513,513,premium,513,35.0,2022-11-05T19:18:59.000Z,2022-11-05T19:18:59.000Z
514,514,sport,514,63.0,2023-02-06T19:18:59.000Z,2023-02-06T19:18:59.000Z
515,515,basic,515,80.0,2022-11-02T19:18:59.000Z,2022-11-02T19:18:59.000Z
516,516,premium,516,68.0,2023-04-21T19:18:59.000+01:00,2023-04-21T19:18:59.000+01:00
517,517,basic,517,50.0,2023-06-08T19:18:59.000+01:00,2023-06-08T19:18:59.000+01:00
518,518,sport,518,30.0,2023-05-24T19:18:59.000+01:00,2023-05-24T19:18:59.000+01:00
519,519,basic,519,45.0,2022-11-02T19:18:59.000Z,2022-11-02T19:18:59.000Z
520,520,basic,520,47.0,2023-07-28T19:18:59.000+01:00,2023-07-28T19:18:59.000+01:00
521,521,basic,521,77.0,2023-01-10T19:18:59.000Z,2023-01-10T19:18:59.000Z
522,522,premium,522,19.0,2023-02-28T19:18:59.000Z,2023-02-28T19:18:59.000Z
523,523,premium,523,33.0,2023-06-28T19:18:59.000+01:00,2023-06-28T19:18:59.000+01:00
524,524,basic,524,51.0,2022-09-23T19:18:59.000+01:00,2022-09-23T19:18:59.000+01:00
525,525,basic,525,52.0,2023-07-18T19:18:59.000+01:00,2023-07-18T19:18:59.000+01:00
526,526,sport,526,94.0,2022-12-19T19:18:59.000Z,2022-12-19T19:18:59.000Z
527,527,premium,527,68.0,2023-04-08T19:18:59.000+01:00,2023-04-08T19:18:59.000+01:00
528,528,sport,528,16.0,2022-09-05T19:18:59.000+01:00,2022-09-05T19:18:59.000+01:00
529,529,basic,529,92.0,2023-08-27T19:18:59.000+01:00,2023-08-27T19:18:59.000+01:00
530,530,sport,530,86.0,2023-05-03T19:18:59.000+01:00,2023-05-03T19:18:59.000+01:00
531,531,premium,531,59.0,2023-05-06T19:18:59.000+01:00,2023-05-06T19:18:59.000+01:00
532,532,premium,532,60.0,2023-01-31T19:18:59.000Z,2023-01-31T19:18:59.000Z
533,533,sport,533,90.0,2023-02-09T19:18:59.000Z,2023-02-09T19:18:59.000Z
534,534,sport,534,17.0,2023-02-19T19:18:59.000Z,2023-02-19T19:18:59.000Z
535,535,premium,535,90.0,2023-03-29T19:18:59.000+01:00,2023-03-29T19:18:59.000+01:00
536,536,sport,536,45.0,2023-07-21T19:18:59.000+01:00,2023-07-21T19:18:59.000+01:00
537,537,premium,537,90.0,2023-05-03T19:18:59.000+01:00,2023-05-03T19:18:59.000+01:00
538,538,basic,538,17.0,2023-07-14T19:18:59.000+01:00,2023-07-14T19:18:59.000+01:00
539,539,sport,539,50.0,2022-12-07T19:18:59.000Z,2022-12-07T19:18:59.000Z
540,540,premium,540,85.0,2022-09-07T19:18:59.000+01:00,2022-09-07T19:18:59.000+01:00
541,541,premium,541,47.0,2023-08-30T19:18:59.000+01:00,2023-08-30T19:18:59.000+01:00
542,542,basic,542,45.0,2023-08-05T19:18:59.000+01:00,2023-08-05T19:18:59.000+01:00
543,543,basic,543,65.0,2023-07-29T19:18:59.000+01:00,2023-07-29T19:18:59.000+01:00
544,544,basic,544,22.0,2023-08-16T19:18:59.000+01:00,2023-08-16T19:18:59.000+01:00
545,545,premium,545,19.0,2023-08-31T19:18:59.000+01:00,2023-08-31T19:18:59.000+01:00
546,546,sport,546,87.0,2023-04-01T19:18:59.000+01:00,2023-04-01T19:18:59.000+01:00
547,547,sport,547,55.0,2023-06-10T19:18:59.000+01:00,2023-06-10T19:18:59.000+01:00
548,548,sport,548,54.0,2022-11-08T19:18:59.000Z,2022-11-08T19:18:59.000Z
549,549,basic,549,44.0,2023-08-30T19:18:59.000+01:00,2023-08-30T19:18:59.000+01:00
550,550,premium,550,96.0,2022-09-09T19:18:59.000+01:00,2022-09-09T19:18:59.000+01:00
551,551,basic,551,66.0,2023-07-28T19:18:59.000+01:00,2023-07-28T19:18:59.000+01:00
552,552,premium,552,84.0,2023-02-14T19:18:59.000Z,2023-02-14T19:18:59.000Z
553,553,basic,553,100.0,2023-08-15T19:18:59.000+01:00,2023-08-15T19:18:59.000+01:00
554,554,premium,554,72.0,2022-11-19T19:18:59.000Z,2022-11-19T19:18:59.000Z
555,555,sport,555,71.0,2023-02-27T19:18:59.000Z,2023-02-27T19:18:59.000Z
556,556,premium,556,64.0,2023-08-16T19:18:59.000+01:00,2023-08-16T19:18:59.000+01:00
557,557,premium,557,41.0,2023-04-02T19:18:59.000+01:00,2023-04-02T19:18:59.000+01:00
558,558,sport,558,40.0,2023-08-21T19:18:59.000+01:00,2023-08-21T19:18:59.000+01:00
559,559,basic,559,22.0,2022-09-22T19:18:59.000+01:00,2022-09-22T19:18:59.000+01:00
560,560,sport,560,60.0,2023-01-28T19:18:59.000Z,2023-01-28T19:18:59.000Z
561,561,sport,561,39.0,2023-02-24T19:18:59.000Z,2023-02-24T19:18:59.000Z
562,562,premium,562,15.0,2023-02-23T19:18:59.000Z,2023-02-23T19:18:59.000Z
563,563,premium,563,43.0,2022-09-27T19:18:59.000+01:00,2022-09-27T19:18:59.000+01:00
564,564,basic,564,12.0,2023-01-14T19:18:59.000Z,2023-01-14T19:18:59.000Z
